run_name,timestamp,settings.architecture,settings.batch_size,settings.contact_d0,settings.contact_tau,settings.curriculum_epochs,settings.dataset,settings.dt,settings.epochs,settings.gravity,settings.k_over_m,settings.latent_dim,settings.learning_rate,settings.loss_mode,settings.mass,settings.message_passing_layers,settings.multistep,settings.n_train,settings.nearest_neighbors,settings.nodes_per_edge,settings.noise_scale,settings.pos_history,settings.repeat_blocks,settings.rot_noise_scale,settings.scheduler,settings.test_range,settings.train_range,settings.use_drag_baseline,settings.use_wind,settings.val_range,settings.w_diss,settings.w_fluid_reg,settings.w_sparse,metrics.center_error,metrics.angle_error_deg,metrics.floor_penetration,metrics.center_error_std,metrics.angle_error_std,metrics.floor_penetration_std,metrics.phase_center_airborne,metrics.phase_center_contact,metrics.phase_center_settled,metrics.phase_angle_airborne,metrics.phase_angle_contact,metrics.phase_angle_settled,metrics.n_test,metrics.have_wrench_labels,metrics.force_contact_err_airborne,metrics.force_contact_true_airborne,metrics.force_fluid_err_airborne,metrics.force_fluid_true_airborne,metrics.force_contact_err_contact,metrics.force_contact_true_contact,metrics.force_fluid_err_contact,metrics.force_fluid_true_contact,metrics.force_contact_err_settled,metrics.force_contact_true_settled,metrics.force_fluid_err_settled,metrics.force_fluid_true_settled,metrics.force_contact_rms_true,metrics.force_contact_rms_err,metrics.force_contact_err_over_signal,metrics.force_contact_r2,metrics.force_fluid_rms_true,metrics.force_fluid_rms_err,metrics.force_fluid_err_over_signal,metrics.force_fluid_r2,settings.fix_mu,settings.learn_mu,settings.w_fluid_anchor,settings.w_fluid_smooth,settings.w_fluid_torque,metrics.recovered_mu,settings.w_fric_cone,settings.w_fric_dir,settings.w_fric_mag,settings.fix_k,settings.learn_k,metrics.impulse_timing_fraction,metrics.impulse_timing_fraction_std,metrics.impulse_E_frame_over_signal,metrics.impulse_E_frame_over_signal_std,metrics.impulse_E_total_over_signal,metrics.impulse_E_total_over_signal_std,metrics.impulse_n_traj,metrics.recovered_mu_ckpt,metrics.recovered_k_over_m,metrics.final_train_loss,metrics.final_train_loss_std,metrics.final_train_loss_n,metrics.best_val_loss,metrics.best_val_epoch,metrics.total_optimizer_steps,metrics.mu_final,metrics.mu_init,metrics.mu_drift,metrics.mu_tail_slope_per_1k_ep,metrics.k_final,metrics.k_init,metrics.k_drift,metrics.k_tail_slope_per_1k_ep,metrics.raw_diss,metrics.raw_fluid_anchor,metrics.raw_fluid_smooth,metrics.raw_fluid_torque,metrics.diag_align,metrics.diag_align_std,metrics.diag_misalign_deg,metrics.diag_n_epochs,metrics.diag_mu_implied,metrics.diag_mu_implied_std,metrics.diag_gate_frac,metrics.raw_fric_cone,metrics.raw_fric_dir,metrics.raw_fric_mag,metrics.mu_mode,metrics.k_mode,metrics.diag_cancel_slide,metrics.diag_cancel_static,settings.diag_align,settings.diag_align_std,settings.diag_cancel_slide,settings.diag_cancel_static,settings.diag_gate_frac,settings.diag_misalign_deg,settings.diag_mu_implied,settings.diag_mu_implied_std,settings.diag_n_epochs
FIN_Paper_128_train_3,9/14/2026 10:06,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,0.006756757,20000,None,0.0285,128,0.0001,accel,0.37,5,4,128,3,2,1.572e-05,3,1,None,None,454-568,156-284,FALSE,TRUE,284-454,0,,0,0.088146491,10.571337824327903,0.016045634871708195,0.059658639654077486,12.637377203421376,0.003436949,0.001169157,0.076610887,0.162762303,0.1072643824710368,9.729172806467925,17.381899348803255,114,0,,,,,,,,,,,,,,,,,,,,,None,TRUE,0.2,0.03,,0.1585492342710495,1.5,6,1,None,TRUE,,,,,,,,0.1585492342710495,7.643150752301153e-07,0.055048721,0.000533609,20,0.08537125,4651,480100,0.1585492342710495,0.30057045817375183,-0.142021224,-0.000155561,7.643150752301153e-07,0.028561225160956383,-0.028560461,-3.98E-08,,,,,0.9927754610776901,0.001420185,6.891353206254237,20,0.19117123931646346,0.005879731,0.7855093508958817,,,,,,0.01895286,0.037372426,0.9927754610776901,0.001420185,0.01895286,0.037372426,0.7855093508958817,6.891353206254237,0.19117123931646346,0.005879731,20
FIN_Paper_64_train_3,9/14/2026 10:15,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,0.006756757,38000,None,0.0285,128,0.0001,accel,0.37,5,4,64,3,2,1.572e-05,3,1,None,None,454-568,128-192,FALSE,TRUE,284-454,0,,0,0.11344497463780276,11.750872907931345,0.017423017024013557,0.073121803,12.350438755193997,0.005317055,0.001529941,0.097585529,0.21746858032910446,0.12942990483632227,11.040277715314899,19.736013793108757,114,0,,,,,,,,,,,,,,,,,,,,,None,TRUE,0.2,0.03,,0.15603096783161163,1.5,6,1,None,TRUE,,,,,,,,0.15603096783161163,7.423313945764676e-07,0.047889392574628195,0.000528156,20,0.098966948,4031,456050,0.15603096783161163,0.30024468898773193,-0.144213721,-0.000200941,7.423313945764676e-07,0.028463348746299744,-0.028462606,-2.37E-08,,,,,0.9945129126310348,0.001489624,6.004921747474717,20,0.19002165272831917,0.005618567,0.808096182,,,,,,0.016034543,0.025812833,0.9945129126310348,0.001489624,0.016034543,0.025812833,0.808096182,6.004921747474717,0.19002165272831917,0.005618567,20
Paper_Arc_4_train_1,9/15/2026 4:10,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,60000,,,128,0.0001,,,5,1,4,3,2,1.572e-05,3,1,,None,454-568,0-4,,FALSE,284-454,,,,0.5889766916894076,47.60329320137961,0.20340401741774067,0.39327121766384543,21.14284838101204,0.10037168636724633,0.020785095,0.5015426496403259,1.0508620370375483,0.304893221,46.24252029050861,74.25728302,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_4_train_3,9/15/2026 4:28,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,60000,,,128,0.0001,,,5,1,4,3,2,1.572e-05,3,1,,None,454-568,12-Aug,,FALSE,284-454,,,,0.5759501808829475,45.636832203781395,0.3711051923108467,0.3443869384814616,20.268834063050328,0.24135585133190662,0.035605342,0.5103521420898145,0.9851931560980646,0.49822449750426384,42.30835748973646,75.94540094,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_4_train_2,9/15/2026 4:28,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,60000,,,128,0.0001,,,5,1,4,3,2,1.572e-05,3,1,,None,454-568,8-Apr,,FALSE,284-454,,,,0.6770419138565398,44.92004762197796,0.2756545263947102,0.3413545500975864,23.19890576773772,0.10661258551270247,0.019062262422275135,0.6233334141342264,1.1847552181335919,0.42194374891518205,45.06004350227222,65.48097342,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_128_train_1,9/15/2026 4:42,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,20000,,,128,0.0001,,,5,1,128,3,2,1.572e-05,3,1,,None,454-568,0-128,,FALSE,284-454,,,,0.11514297313988209,8.547427026326197,0.012296600690062501,0.069230062,8.912927348868813,0.003943028,0.00146046,0.099398523,0.22229785831612453,0.11753690137469151,7.910458499925179,14.433221232472805,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_256_train_2,9/15/2026 4:52,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,10000,,,128,0.0001,,,5,1,256,3,2,1.572e-05,3,1,,None,454-568,0-256,,FALSE,284-454,,,,0.10192195530327265,9.348676839418578,0.016227341641002056,0.076582612,9.668913952991334,0.004568523,0.001648521,0.084405903,0.19527480756177715,0.12031448171012574,8.822176444,15.888298070221616,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_256_train_1,9/15/2026 4:53,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,10000,,,128,0.0001,,,5,1,256,3,2,1.572e-05,3,1,,None,454-568,0-256,,FALSE,284-454,,,,0.1202628519549443,10.481317229438247,0.013789473416022303,0.11001906307275885,12.373530250352205,0.00363482,0.001452776,0.092578925,0.2361807765014339,0.11765456750468763,9.572758959050764,17.67318220959421,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_128_train_2,9/15/2026 4:54,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,20000,,,128,0.0001,,,5,1,128,3,2,1.572e-05,3,1,,None,454-568,78-206,,FALSE,284-454,,,,0.14790150897348658,10.31813802321752,0.014866252413444352,0.15079955923204852,11.237454133482212,0.003764289,0.001984028,0.11408701815168586,0.28381661775015427,0.12811008138951283,9.867671697808985,16.726299221055548,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_128_train_3,9/15/2026 4:57,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,20000,,,128,0.0001,,,5,1,128,3,2,1.572e-05,3,1,,None,454-568,156-284,,FALSE,284-454,,,,0.13718106079715908,11.378008348377127,0.014326521354776463,0.11964427232860646,12.970660980023776,0.004223463,0.001651686,0.10967367632608664,0.26241796012771756,0.1118865671970353,10.491371007342087,19.297708388744738,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_16_train_2,9/15/2026 5:02,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,60000,,,128,0.0001,,,5,1,16,3,2,1.572e-05,3,1,,None,454-568,16-32,,FALSE,284-454,,,,0.33496285236456935,25.251163198236835,0.018804063447628562,0.2660989856348698,21.676829487891705,0.01447607,0.005077504,0.2728104064927289,0.5944913323445801,0.20684365822455367,25.05023080842537,38.22438667845308,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_256_train_3,9/15/2026 5:03,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,10000,,,128,0.0001,,,5,1,256,3,2,1.572e-05,3,1,,None,454-568,0-256,,FALSE,284-454,,,,0.11125111522708546,9.560685450047778,0.010409094235990523,0.075932843,12.31655121593762,0.003182681,0.001255315,0.090694303,0.21924709940427228,0.10985887424835751,8.859493999104751,15.945050930767728,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_64_train_1,9/15/2026 5:09,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,38000,,,128,0.0001,,,5,1,64,3,2,1.572e-05,3,1,,None,454-568,0-64,,FALSE,284-454,,,,0.18437754388963967,12.369092773972897,0.012004905,0.1315500928045194,14.026726070692671,0.004545731,0.001785411,0.1510644719298733,0.34684879476563973,0.150103456,11.835374294665822,19.168710255832003,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_16_train_3,9/15/2026 5:15,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,60000,,,128,0.0001,,,5,1,16,3,2,1.572e-05,3,1,,None,454-568,32-48,,FALSE,284-454,,,,0.25950248232274725,19.96279821897808,0.012767782435842315,0.28280554839963923,20.201006316517738,0.010470068196079003,0.00456959,0.19881118732716954,0.4525575979302327,0.21622977983877734,19.298243671132806,30.387271591445856,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_64_train_2,9/15/2026 5:25,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,38000,,,128,0.0001,,,5,1,64,3,2,1.572e-05,3,1,,None,454-568,64-128,,FALSE,284-454,,,,0.16285369973302932,13.359370749247702,0.013194119251382194,0.165217499,14.628694993658424,0.005492335,0.00182994,0.12571451741090992,0.3163574824861267,0.13393726414656854,12.371790153938427,22.23017764666624,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_16_train_1,9/15/2026 5:27,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,60000,,,128,0.0001,,,5,1,16,3,2,1.572e-05,3,1,,None,454-568,0-16,,FALSE,284-454,,,,0.2715140477214989,18.380995847676928,0.019141395218180708,0.2101305192097552,18.63169488271619,0.015343365537653945,0.004455775,0.2372853428844297,0.4510401615448165,0.1807568889899968,17.932070579445153,28.304371966081753,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paper_Arc_64_train_3,9/15/2026 5:47,accel,512,,,100,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,,38000,,,128,0.0001,,,5,1,64,3,2,1.572e-05,3,1,,None,454-568,128-192,,FALSE,284-454,,,,0.15098544548412687,11.740192122626723,0.014258955887175705,0.096810434,13.114711255028729,0.005398263,0.002416111,0.1264909405359312,0.2839371464623694,0.14357968438248914,11.16415054860868,19.03712507559542,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
